p_5547;-3.723916;-38.515477
p_4928;-3.7704;-38.494898
p_5546;-3.723799;-38.517588
p_5555;-3.783774;-38.598739
p_5556;-3.783308;-38.600716
p_5553;-3.753024;-38.538805
p_5554;-3.738787;-38.569209
p_5551;-3.732824;-38.572675
p_5552;-3.73569;-38.572352
p_5550;-3.732151;-38.570866
p_3400;-3.814031;-38.53526
p_4930;-3.77086;-38.497447
p_5316;-3.728902;-38.569346
p_4931;-3.774578;-38.494626
p_5315;-3.777167;-38.569161
p_4932;-3.77701;-38.500925
p_4933;-3.779294;-38.501265
p_3401;-3.814998;-38.535077
p_4934;-3.780574;-38.50181
p_3408;-3.811426;-38.520083
p_4935;-3.780872;-38.501919
p_3407;-3.810497;-38.518356
p_5319;-3.736133;-38.571195
p_4936;-3.786305;-38.506011
p_4937;-3.782406;-38.505042
p_3405;-3.809471;-38.521383
p_5536;-3.7983;-38.556068
p_4938;-3.784837;-38.48562
p_5535;-3.734206;-38.52752
p_4939;-3.832786;-38.551757
p_5538;-3.827238;-38.507399
p_5537;-3.798501;-38.55598
p_3409;-3.811378;-38.519789
p_5539;-3.800537;-38.497713
p_5540;-3.729701;-38.538746
p_5541;-3.812985;-38.500685
p_5542;-3.745379;-38.554645
p_5543;-3.783158;-38.600835
p_5544;-3.821153;-38.505405
p_5545;-3.821027;-38.505686
p_5320;-3.771083;-38.479001
p_5321;-3.867841;-38.510204
p_5322;-3.864885;-38.50938
p_4940;-3.774125;-38.558387
p_5324;-3.864899;-38.508406
p_5325;-3.864953;-38.506813
p_4943;-3.796206;-38.47908
p_3413;-3.811486;-38.514458
p_4944;-3.751681;-38.551948
p_5306;-3.722305;-38.530564
p_4941;-3.786642;-38.54985
p_3415;-3.81656;-38.521118
p_5305;-3.729115;-38.522394
p_4942;-3.788874;-38.473051
p_3414;-3.813965;-38.520527
p_5304;-3.730595;-38.523519
p_4947;-3.817566;-38.490135
p_3417;-3.811774;-38.511115
p_4948;-3.817192;-38.489769
p_3416;-3.812001;-38.511111
p_4945;-3.744711;-38.54496
p_3419;-3.808879;-38.508441
p_4946;-3.832406;-38.460677
p_3418;-3.811524;-38.511142
p_5308;-3.75129;-38.466958
p_5527;-3.803589;-38.474954
p_5526;-3.806683;-38.474828
p_5525;-3.806539;-38.474699
p_4949;-3.821083;-38.490529
p_5524;-3.809838;-38.474535
p_5529;-3.80102;-38.47516
p_5528;-3.80328;-38.475076
p_5530;-3.800786;-38.475315
p_5533;-3.79476;-38.475729
p_5534;-3.795344;-38.468861
p_5531;-3.79715;-38.475496
p_5532;-3.797305;-38.475619
p_5310;-3.757949;-38.470196
p_4951;-3.864924;-38.497945
p_4950;-3.869002;-38.497728
p_3420;-3.808864;-38.508847
p_5314;-3.853588;-38.491332
p_3421;-3.812471;-38.510212
p_5311;-3.755662;-38.469569
p_3422;-3.812525;-38.51027
p_759;-3.719861;-38.603257
p_758;-3.720308;-38.601715
p_755;-3.826728;-38.472412
p_757;-3.826451;-38.473887
p_756;-3.826637;-38.472451
p_3429;-3.81566;-38.494645
p_751;-3.82612;-38.475579
p_750;-3.826719;-38.474539
p_753;-3.825868;-38.477276
p_752;-3.826022;-38.475656
p_3425;-3.809491;-38.500515
p_5337;-3.862212;-38.504417
p_5338;-3.820385;-38.514733
p_5339;-3.820997;-38.507508
p_3424;-3.816194;-38.507493
p_6084;-3.820982;-38.595373
p_5345;-3.822845;-38.506362
p_3433;-3.815485;-38.498293
p_3432;-3.816232;-38.497774
p_6086;-3.831225;-38.590262
p_3431;-3.817268;-38.497502
p_5347;-3.823567;-38.508163
p_6087;-3.831017;-38.590107
p_3430;-3.81652;-38.496386
p_5346;-3.822889;-38.506687
p_5340;-3.820832;-38.50774
p_6082;-3.737362;-38.58426
p_1200;-3.833167;-38.499111
p_6083;-3.775898;-38.563564
p_6088;-3.840915;-38.559704
p_6089;-3.833415;-38.477028
p_749;-3.826575;-38.480169
p_748;-3.825752;-38.479637
p_747;-3.823421;-38.479985
p_746;-3.818278;-38.474202
p_745;-3.818221;-38.476886
p_744;-3.819929;-38.475372
p_743;-3.821469;-38.476457
p_6090;-3.831547;-38.50166
p_742;-3.822018;-38.481162
p_2797;-3.763155;-38.566022
p_3438;-3.809952;-38.489318
p_741;-3.822885;-38.481376
p_2796;-3.760971;-38.56487
p_3439;-3.811559;-38.488573
p_2799;-3.758027;-38.554561
p_2798;-3.760917;-38.564538
p_5328;-3.863657;-38.505646
p_3434;-3.814062;-38.498705
p_5329;-3.861091;-38.503529
p_3435;-3.816559;-38.501546
p_5326;-3.864973;-38.506961
p_3436;-3.816471;-38.502129
p_5327;-3.863468;-38.505626
p_3437;-3.809599;-38.489821
p_3442;-3.817511;-38.484769
p_5336;-3.862122;-38.504415
p_3441;-3.81722;-38.489287
p_5335;-3.862044;-38.501806
p_6095;-3.77303;-38.607582
p_3444;-3.81755;-38.482984
p_5334;-3.864328;-38.499199
p_5590;-3.84828;-38.517097
p_6096;-3.737084;-38.584195
p_3443;-3.817927;-38.483358
p_5333;-3.863196;-38.500459
p_5332;-3.858569;-38.50589
p_6094;-3.7707;-38.570219
p_5331;-3.859694;-38.504488
p_3440;-3.811456;-38.488015
p_5330;-3.861218;-38.503514
p_6092;-3.730275;-38.531755
p_5599;-3.752362;-38.54682
p_5598;-3.757416;-38.489335
p_5579;-3.792147;-38.565579
p_776;-3.72246;-38.592864
p_779;-3.724609;-38.597458
p_778;-3.723968;-38.597433
p_3447;-3.814626;-38.481214
p_3448;-3.814758;-38.481052
p_3445;-3.81038;-38.478574
p_771;-3.721444;-38.596403
p_3446;-3.810745;-38.478812
p_770;-3.722091;-38.594704
p_2789;-3.758678;-38.563088
p_773;-3.719602;-38.591706
p_2788;-3.758465;-38.563285
p_772;-3.721595;-38.596396
p_2787;-3.758611;-38.566332
p_3449;-3.81672;-38.47567
p_775;-3.72311;-38.590655
p_2786;-3.758751;-38.567694
p_5362;-3.730092;-38.531984
p_2795;-3.763023;-38.566228
p_6060;-3.888273;-38.501741
p_5365;-3.822501;-38.495274
p_2792;-3.757056;-38.559819
p_2793;-3.757088;-38.557654
p_6062;-3.845552;-38.481074
p_3455;-3.813964;-38.465893
p_5367;-3.833859;-38.610573
p_2790;-3.757639;-38.561627
p_3454;-3.816829;-38.471757
p_5366;-3.834067;-38.610361
p_3453;-3.817081;-38.47204
p_5369;-3.831332;-38.609256
p_5581;-3.840996;-38.576822
p_3452;-3.817835;-38.473478
p_5368;-3.83146;-38.609039
p_5580;-3.724551;-38.532053
p_6066;-3.867419;-38.495844
p_5583;-3.840358;-38.579801
p_5582;-3.840248;-38.579748
p_5585;-3.84251;-38.571366
p_5584;-3.838718;-38.580386
p_5587;-3.849464;-38.518914
p_5586;-3.842861;-38.569365
p_5589;-3.847142;-38.517673
p_5588;-3.850452;-38.517976
p_4908;-3.723161;-38.601594
p_4907;-3.72233;-38.601269
p_767;-3.719242;-38.595911
p_4906;-3.723267;-38.599354
p_5568;-3.741514;-38.538657
p_766;-3.718938;-38.59595
p_5569;-3.831825;-38.520389
p_4909;-3.724258;-38.602021
p_769;-3.721911;-38.59482
p_4900;-3.808263;-38.416964
p_3456;-3.814167;-38.466133
p_760;-3.72344;-38.599939
p_2779;-3.761945;-38.570647
p_3457;-3.814865;-38.467586
p_2778;-3.763176;-38.570453
p_3458;-3.789353;-38.62482
p_5348;-3.731991;-38.526568
p_3459;-3.789529;-38.624618
p_2775;-3.763435;-38.568145
p_4903;-3.761838;-38.582671
p_4902;-3.789645;-38.588259
p_762;-3.727567;-38.602983
p_2777;-3.763065;-38.570311
p_4901;-3.808357;-38.416852
p_2776;-3.762389;-38.570131
p_6071;-3.841486;-38.470948
p_3460;-3.787873;-38.62416
p_5354;-3.809769;-38.556274
p_2781;-3.760304;-38.568589
p_6072;-3.832472;-38.460905
p_5353;-3.812397;-38.557251
p_2782;-3.760398;-38.568751
p_3462;-3.788433;-38.627795
p_6070;-3.833427;-38.477047
p_3461;-3.788545;-38.627682
p_5570;-3.832166;-38.518139
p_3464;-3.785797;-38.629232
p_5358;-3.729822;-38.532818
p_3463;-3.786663;-38.630085
p_5357;-3.729327;-38.53284
p_6073;-3.818058;-38.477813
p_3466;-3.785756;-38.627059
p_5356;-3.729693;-38.533237
p_3465;-3.786325;-38.627214
p_5355;-3.740255;-38.538367
p_2780;-3.761344;-38.569282
p_6079;-3.738538;-38.48475
p_5574;-3.748885;-38.496942
p_5573;-3.760757;-38.573456
p_6078;-3.776365;-38.563178
p_5578;-3.807398;-38.566951
p_5350;-3.783803;-38.574571
p_5577;-3.8066;-38.566218
p_5576;-3.804563;-38.567872
p_5575;-3.781149;-38.56981
p_5383;-3.819164;-38.517217
p_1240;-3.727428;-38.50453
p_5388;-3.737108;-38.472849
p_5389;-3.784514;-38.483143
p_1243;-3.723209;-38.505954
p_5386;-3.818286;-38.513422
p_1244;-3.724457;-38.50625
p_2770;-3.762039;-38.577584
p_1241;-3.724121;-38.504018
p_5384;-3.817803;-38.517484
p_2773;-3.760724;-38.574266
p_1242;-3.723864;-38.504897
p_5385;-3.817113;-38.516691
p_2772;-3.760996;-38.572461
p_1237;-3.724365;-38.507424
p_2763;-3.758841;-38.571151
p_1236;-3.727046;-38.511924
p_2764;-3.758878;-38.571066
p_1235;-3.721539;-38.509846
p_2765;-3.761477;-38.576276
p_1234;-3.721692;-38.509171
p_2766;-3.761573;-38.576257
p_4998;-3.877887;-38.500698
p_2767;-3.760922;-38.577486
p_4999;-3.87756;-38.500143
p_2768;-3.76081;-38.57753
p_4996;-3.887899;-38.501645
p_2769;-3.762029;-38.577748
p_1238;-3.724219;-38.509948
p_4997;-3.887833;-38.502047
p_1230;-3.724342;-38.522958
p_1231;-3.720648;-38.512204
p_2761;-3.757581;-38.57036
p_1232;-3.720592;-38.513186
p_5375;-3.829764;-38.598873
p_2760;-3.755172;-38.56878
p_1233;-3.722312;-38.508188
p_1224;-3.726763;-38.520507
p_2754;-3.755599;-38.574139
p_1223;-3.725342;-38.520227
p_2755;-3.755729;-38.574125
p_1226;-3.724875;-38.518572
p_2752;-3.758323;-38.572144
p_1225;-3.726532;-38.518656
p_2753;-3.758255;-38.572085
p_1228;-3.72574;-38.515836
p_2758;-3.755915;-38.56916
p_1227;-3.727187;-38.516632
p_2759;-3.754786;-38.568449
p_1229;-3.726213;-38.514287
p_2757;-3.756746;-38.569819
p_1221;-3.724091;-38.520148
p_1222;-3.72404;-38.519604
p_2751;-3.756912;-38.57289
p_1220;-3.720541;-38.517276
p_1219;-3.720304;-38.516585
p_2745;-3.759928;-38.579168
p_1218;-3.721439;-38.51926
p_2746;-3.759207;-38.578353
p_1217;-3.720844;-38.51958
p_2747;-3.758094;-38.578359
p_1216;-3.720611;-38.518814
p_2748;-3.758925;-38.576917
p_1215;-3.722949;-38.523952
p_2741;-3.76097;-38.579787
p_1214;-3.72337;-38.524511
p_2742;-3.760033;-38.580458
p_1213;-3.721055;-38.522135
p_2743;-3.759962;-38.580326
p_1212;-3.721186;-38.522028
p_2744;-3.759955;-38.579285
p_2749;-3.756693;-38.578793
p_5390;-3.784619;-38.485348
p_5391;-3.784927;-38.486976
p_5392;-3.785699;-38.487263
p_5393;-3.786838;-38.487217
p_5394;-3.849975;-38.502472
p_5395;-3.741015;-38.595144
p_2740;-3.760841;-38.579857
p_5396;-3.792136;-38.539044
p_1210;-3.835771;-38.494218
p_5397;-3.792375;-38.538948
p_1211;-3.723065;-38.522168
p_5398;-3.794081;-38.539615
p_5399;-3.796483;-38.540071
p_1206;-3.831769;-38.492694
p_2736;-3.763424;-38.579703
p_2737;-3.763436;-38.57998
p_1208;-3.834928;-38.495172
p_2734;-3.763501;-38.585607
p_1207;-3.834847;-38.494954
p_2735;-3.760237;-38.583887
p_1202;-3.828091;-38.493348
p_1201;-3.828811;-38.493674
p_1204;-3.832769;-38.494627
p_2730;-3.760386;-38.585689
p_1203;-3.831613;-38.495075
p_1209;-3.835454;-38.494064
p_2738;-3.762344;-38.582033
p_1284;-3.726839;-38.461471
p_4961;-3.805252;-38.547218
p_1283;-3.726859;-38.461297
p_4962;-3.805178;-38.547108
p_1282;-3.726666;-38.464109
p_4960;-3.809952;-38.55377
p_1288;-3.723352;-38.463346
p_1287;-3.723347;-38.46319
p_1286;-3.725373;-38.462281
p_1285;-3.725388;-38.462109
p_2728;-3.761221;-38.584129
p_2727;-3.761123;-38.584006
p_2729;-3.76019;-38.585763
p_4959;-3.871784;-38.498513
p_2720;-3.757803;-38.580964
p_4958;-3.871649;-38.498948
p_1278;-3.724871;-38.465664
p_4957;-3.860832;-38.496734
p_2722;-3.756719;-38.582021
p_1279;-3.72608;-38.464433
p_4956;-3.856299;-38.49632
p_2721;-3.757227;-38.581884
p_4955;-3.881444;-38.500851
p_2724;-3.761031;-38.586389
p_4954;-3.881126;-38.501163
p_2723;-3.759621;-38.587114
p_4953;-3.858819;-38.49681
p_2726;-3.761841;-38.587514
p_4952;-3.865487;-38.497908
p_2725;-3.763284;-38.587606
p_1271;-3.721064;-38.464461
p_4970;-3.796816;-38.548625
p_1270;-3.720958;-38.464349
p_4971;-3.798642;-38.549506
p_1273;-3.719311;-38.463679
p_4972;-3.809511;-38.552732
p_1272;-3.719125;-38.465342
p_4973;-3.807891;-38.55187
p_1275;-3.726917;-38.468809
p_1274;-3.726879;-38.468911
p_1276;-3.726914;-38.469825
p_2719;-3.757826;-38.580758
p_2718;-3.758346;-38.579945
p_2717;-3.758744;-38.58311
p_1267;-3.724772;-38.482226
p_4968;-3.79504;-38.547181
p_2711;-3.755791;-38.586355
p_1268;-3.724646;-38.482207
p_4967;-3.800296;-38.548474
p_1269;-3.722942;-38.464487
p_4969;-3.794986;-38.548078
p_4964;-3.801596;-38.547581
p_4963;-3.80209;-38.547787
p_2714;-3.755359;-38.584334
p_4966;-3.801234;-38.548484
p_2713;-3.757644;-38.584599
p_4965;-3.801113;-38.548622
p_2712;-3.755743;-38.583601
p_1266;-3.725208;-38.484155
p_1265;-3.725411;-38.48412
p_1264;-3.724599;-38.482764
p_1263;-3.725602;-38.485706
p_4983;-3.75333;-38.565125
p_1261;-3.725903;-38.487064
p_4984;-3.75326;-38.564914
p_1260;-3.726106;-38.48702
p_4981;-3.733513;-38.517972
p_4982;-3.733183;-38.532392
p_2709;-3.756749;-38.586874
p_2705;-3.758594;-38.589036
p_4977;-3.734445;-38.524675
p_4976;-3.733948;-38.526236
p_2701;-3.762432;-38.598801
p_4975;-3.73102;-38.53514
p_2704;-3.759041;-38.587904
p_4974;-3.80805;-38.551869
p_2703;-3.760372;-38.590286
p_1258;-3.726528;-38.490985
p_1256;-3.72657;-38.489983
p_4979;-3.733739;-38.520246
p_2700;-3.761521;-38.598628
p_1257;-3.727369;-38.491287
p_4978;-3.735357;-38.521991
p_1253;-3.727298;-38.494783
p_1252;-3.726851;-38.492891
p_1255;-3.723247;-38.484077
p_4990;-3.75599;-38.559341
p_1254;-3.727173;-38.494931
p_4991;-3.754398;-38.562427
p_4992;-3.754797;-38.561848
p_4993;-3.753833;-38.563225
p_1251;-3.726982;-38.492797
p_4994;-3.803319;-38.546611
p_1250;-3.726115;-38.499006
p_4995;-3.80043;-38.545812
p_1249;-3.726799;-38.496877
p_4988;-3.753566;-38.558614
p_1245;-3.725554;-38.500761
p_1246;-3.725657;-38.500916
p_4989;-3.75579;-38.559365
p_1248;-3.726902;-38.497022
p_4699;-3.718147;-38.6003
p_4694;-3.780118;-38.497728
p_4691;-3.786323;-38.519848
p_4698;-3.714021;-38.59679
p_4695;-3.780121;-38.49785
p_4696;-3.77389;-38.514487
p_4689;-3.792565;-38.531093
p_4688;-3.79414;-38.533107
p_4680;-3.787283;-38.484305
p_4682;-3.773785;-38.588774
p_4683;-3.728515;-38.538337
p_4684;-3.799173;-38.58069
p_4685;-3.713856;-38.567679
p_4686;-3.75355;-38.447008
p_4687;-3.790872;-38.52974
p_4678;-3.796997;-38.508375
p_4677;-3.796926;-38.510686
p_4679;-3.852694;-38.495756
p_6210;-3.787428;-38.441961
p_6216;-3.703186;-38.578311
p_6215;-3.84703;-38.516618
p_6214;-3.786059;-38.551113
p_6213;-3.779386;-38.433444
p_6208;-3.758834;-38.484529
p_6209;-3.736223;-38.489681
p_6206;-3.733976;-38.49488
p_6207;-3.739802;-38.568082
p_6200;-3.755782;-38.584899
p_6203;-3.756204;-38.548361
p_6202;-3.754843;-38.547186
p_6205;-3.738139;-38.493144
p_6204;-3.735138;-38.501992
p_2499;-3.748721;-38.509299
p_5847;-3.802828;-38.627729
p_5848;-3.802833;-38.627878
p_6229;-3.80294;-38.43987
p_6228;-3.758176;-38.487021
p_5851;-3.72775;-38.576814
p_6235;-3.744214;-38.506721
p_6236;-3.746993;-38.497677
p_6237;-3.73535;-38.470257
p_6238;-3.734344;-38.473721
p_6231;-3.804376;-38.550135
p_6232;-3.763841;-38.604204
p_6233;-3.740899;-38.517392
p_6234;-3.742944;-38.510695
p_6230;-3.804472;-38.550164
p_5854;-3.716698;-38.577284
p_6218;-3.707544;-38.557829
p_6217;-3.703226;-38.578328
p_5864;-3.719105;-38.605925
p_6226;-3.767482;-38.537155
p_6227;-3.750582;-38.583819
p_6224;-3.736101;-38.546744
p_6225;-3.762585;-38.613966
p_5860;-3.71191;-38.599367
p_6222;-3.735209;-38.567296
p_6220;-3.739701;-38.567541
p_6221;-3.738132;-38.567406
p_5866;-3.74437;-38.496613
p_6253;-3.743644;-38.53996
p_6254;-3.744823;-38.538644
p_6255;-3.746521;-38.539708
p_5873;-3.773816;-38.491096
p_6258;-3.846202;-38.480537
p_6259;-3.79464;-38.617054
p_6250;-3.737456;-38.562482
p_6252;-3.737488;-38.560231
p_5876;-3.773775;-38.491118
p_6239;-3.733092;-38.477789
p_6244;-3.72644;-38.464118
p_6245;-3.803085;-38.53846
p_6242;-3.830075;-38.608569
p_6243;-3.847531;-38.516824
p_6248;-3.724962;-38.572734
p_5885;-3.731618;-38.459161
p_6246;-3.809499;-38.603026
p_6240;-3.850369;-38.524083
p_6241;-3.815875;-38.624898
p_5804;-3.849916;-38.522877
p_5806;-3.848647;-38.503898
p_5805;-3.764721;-38.577275
p_5800;-3.726886;-38.506551
p_5808;-3.782984;-38.625998
p_5807;-3.795026;-38.615785
p_5809;-3.831496;-38.501886
p_6272;-3.735691;-38.564613
p_6271;-3.735168;-38.562278
p_6274;-3.768847;-38.439321
p_6273;-3.73601;-38.566301
p_6270;-3.734575;-38.55919
p_6276;-3.829946;-38.60839
p_6275;-3.709407;-38.598416
p_6278;-3.727429;-38.60283
p_6277;-3.837373;-38.558827
p_5815;-3.770642;-38.570312
p_5813;-3.738534;-38.484571
p_5810;-3.831156;-38.501802
p_5819;-3.772992;-38.607521
p_6263;-3.731304;-38.543319
p_6262;-3.73306;-38.54137
p_6261;-3.733451;-38.539908
p_6260;-3.763969;-38.549339
p_5820;-3.77276;-38.60757
p_6269;-3.73408;-38.556991
p_6267;-3.733692;-38.554831
p_6266;-3.733233;-38.552975
p_6265;-3.732583;-38.549465
p_6264;-3.731951;-38.546768
p_5822;-3.789361;-38.586842
p_5824;-3.774854;-38.513723
p_5823;-3.78946;-38.58698
p_5826;-3.797243;-38.468722
p_5827;-3.774136;-38.47778
p_5829;-3.797188;-38.467062
p_3599;-3.814289;-38.611207
p_5830;-3.829889;-38.463307
p_5831;-3.85237;-38.475585
p_5839;-3.811814;-38.587438
p_5838;-3.817208;-38.588482
p_5837;-3.817382;-38.58866
p_3596;-3.817068;-38.613735
p_3597;-3.816504;-38.613872
p_3598;-3.815524;-38.612833
p_5841;-3.805486;-38.611279
p_6187;-3.780817;-38.607409
p_4190;-3.77132;-38.479211
p_4191;-3.772868;-38.478437
p_6189;-3.815782;-38.47445
p_4194;-3.770454;-38.492224
p_4195;-3.770797;-38.493474
p_4192;-3.772621;-38.480681
p_5240;-3.778972;-38.589079
p_4193;-3.771373;-38.474073
p_3572;-3.825226;-38.53923
p_4198;-3.770402;-38.482583
p_2431;-3.7459;-38.525491
p_5242;-3.774556;-38.589292
p_3571;-3.82476;-38.543753
p_6180;-3.773357;-38.588367
p_4199;-3.774155;-38.46284
p_2432;-3.74581;-38.525139
p_5241;-3.779152;-38.588826
p_3570;-3.824557;-38.543637
p_4196;-3.77244;-38.492922
p_5244;-3.775573;-38.586959
p_6182;-3.723611;-38.54156
p_4197;-3.772615;-38.492907
p_2430;-3.746408;-38.528306
p_5243;-3.776438;-38.590922
p_3576;-3.825833;-38.538416
p_6183;-3.841827;-38.556532
p_5246;-3.776775;-38.584524
p_3575;-3.825864;-38.538979
p_6184;-3.732893;-38.531535
p_5245;-3.775767;-38.58669
p_3574;-3.825262;-38.541665
p_6185;-3.752177;-38.473979
p_5248;-3.774889;-38.582904
p_3573;-3.825203;-38.541008
p_5247;-3.776609;-38.58468
p_2429;-3.746469;-38.52822
p_5238;-3.778437;-38.590921
p_3569;-3.813072;-38.588397
p_2428;-3.747741;-38.528211
p_5239;-3.778196;-38.59187
p_2427;-3.750267;-38.530347
p_3567;-3.813286;-38.598117
p_2426;-3.749503;-38.531246
p_410;-3.797861;-38.603186
p_2425;-3.748978;-38.531387
p_2424;-3.750241;-38.532108
p_412;-3.798175;-38.601433
p_2423;-3.748608;-38.531764
p_411;-3.799355;-38.603514
p_2422;-3.747412;-38.529515
p_414;-3.795188;-38.599052
p_413;-3.795596;-38.59756
p_416;-3.792203;-38.599872
p_415;-3.794631;-38.600509
p_418;-3.7911;-38.599404
p_417;-3.792343;-38.599831
p_6198;-3.789475;-38.548477
p_6199;-3.729983;-38.533049
p_4180;-3.817524;-38.530136
p_4181;-3.816961;-38.528344
p_4182;-3.818181;-38.524897
p_4183;-3.773378;-38.492366
p_4184;-3.773405;-38.492555
p_3581;-3.810645;-38.412012
p_4185;-3.775196;-38.486506
p_5233;-3.702279;-38.59091
p_6193;-3.730875;-38.503024
p_4186;-3.773789;-38.484716
p_5232;-3.772467;-38.57219
p_6190;-3.730997;-38.569183
p_2420;-3.748551;-38.530121
p_5231;-3.753503;-38.531691
p_3582;-3.811536;-38.410768
p_6191;-3.713927;-38.600318
p_4188;-3.773132;-38.482136
p_2421;-3.749046;-38.52977
p_5230;-3.753754;-38.530907
p_6196;-3.724882;-38.464997
p_4189;-3.771456;-38.48074
p_5237;-3.778481;-38.591035
p_6197;-3.7523;-38.524199
p_6194;-3.820176;-38.532006
p_6195;-3.724854;-38.46579
p_5234;-3.735676;-38.527695
p_3577;-3.823658;-38.537218
p_2416;-3.746432;-38.532819
p_5229;-3.751039;-38.535168
p_2415;-3.752225;-38.539204
p_3579;-3.809849;-38.413477
p_2418;-3.745589;-38.535398
p_2417;-3.746784;-38.53219
p_5228;-3.751454;-38.534938
p_2412;-3.753905;-38.536896
p_2411;-3.752633;-38.537523
p_2414;-3.752843;-38.538325
p_2413;-3.753839;-38.537316
p_405;-3.79264;-38.609918
p_404;-3.787762;-38.45948
p_403;-3.788557;-38.459218
p_409;-3.798943;-38.60183
p_2419;-3.745701;-38.535213
p_408;-3.797742;-38.601388
p_407;-3.793125;-38.605012
p_406;-3.7948;-38.610618
p_4173;-3.816929;-38.523486
p_3554;-3.811232;-38.449127
p_2450;-3.752797;-38.526265
p_4178;-3.819444;-38.530752
p_5226;-3.755728;-38.530247
p_3551;-3.813789;-38.44965
p_4179;-3.817349;-38.53016
p_5225;-3.755829;-38.530015
p_3550;-3.807662;-38.501307
p_4176;-3.8218;-38.534731
p_2453;-3.752516;-38.52547
p_5220;-3.838331;-38.521659
p_4177;-3.822099;-38.532646
p_1321;-3.76298;-38.602499
p_4174;-3.816741;-38.52336
p_5222;-3.848334;-38.518353
p_1320;-3.762969;-38.600645
p_4175;-3.811547;-38.513415
p_5221;-3.747834;-38.451609
p_1311;-3.762796;-38.609134
p_1312;-3.762939;-38.609576
p_2446;-3.753862;-38.527175
p_3548;-3.805555;-38.502821
p_2445;-3.750974;-38.527286
p_3549;-3.805496;-38.502278
p_1314;-3.7616;-38.609202
p_2444;-3.750756;-38.527799
p_3546;-3.800195;-38.493799
p_1315;-3.761576;-38.60904
p_5216;-3.756811;-38.523415
p_3547;-3.80281;-38.492555
p_5217;-3.756093;-38.504206
p_3544;-3.800227;-38.498075
p_1317;-3.763867;-38.606888
p_2449;-3.752177;-38.526107
p_5218;-3.8204;-38.52085
p_3545;-3.800089;-38.497806
p_1318;-3.759586;-38.605438
p_2448;-3.751994;-38.526775
p_5219;-3.838424;-38.521813
p_1319;-3.759487;-38.605305
p_4160;-3.772811;-38.574151
p_4161;-3.772977;-38.574132
p_4162;-3.767452;-38.57779
p_3563;-3.810022;-38.432111
p_5215;-3.735506;-38.456751
p_5214;-3.736073;-38.456273
p_5213;-3.766276;-38.440978
p_3564;-3.810472;-38.431059
p_5212;-3.743816;-38.469095
p_1310;-3.762904;-38.609241
p_2440;-3.752832;-38.530943
p_5211;-3.780501;-38.541676
p_4163;-3.767671;-38.57775
p_2441;-3.75358;-38.530051
p_5210;-3.832602;-38.489473
p_4164;-3.815922;-38.531559
p_2442;-3.753551;-38.530302
p_4165;-3.825001;-38.53849
p_2443;-3.751508;-38.528894
p_1302;-3.759095;-38.606716
p_1303;-3.759042;-38.606442
p_2436;-3.753632;-38.533297
p_5209;-3.7752;-38.477198
p_1301;-3.755358;-38.604785
p_2435;-3.750791;-38.532431
p_3555;-3.815724;-38.450056
p_1306;-3.755228;-38.601876
p_2438;-3.751316;-38.530145
p_5207;-3.843543;-38.56529
p_1307;-3.757762;-38.602339
p_2437;-3.75408;-38.533286
p_5208;-3.732813;-38.53024
p_3557;-3.8164;-38.45019
p_5205;-3.755463;-38.593754
p_3558;-3.81633;-38.450326
p_1305;-3.754852;-38.601714
p_2439;-3.751097;-38.531278
p_5206;-3.75524;-38.593798
p_1308;-3.758039;-38.602312
p_2476;-3.753224;-38.523612
p_2475;-3.752092;-38.523584
p_2474;-3.751732;-38.523225
p_5200;-3.749321;-38.594903
p_2473;-3.754272;-38.523333
p_3531;-3.806495;-38.508396
p_5201;-3.751264;-38.593043
p_2472;-3.753752;-38.521525
p_3532;-3.790647;-38.444146
p_5202;-3.750472;-38.592813
p_5203;-3.752674;-38.593202
p_2470;-3.748303;-38.517271
p_3530;-3.806326;-38.508111
p_5204;-3.752875;-38.593327
p_5898;-3.758091;-38.580464
p_458;-3.797248;-38.586142
p_459;-3.799374;-38.586898
p_3525;-3.80227;-38.507747
p_3524;-3.802178;-38.507502
p_450;-3.792816;-38.585253
p_451;-3.792336;-38.582517
p_452;-3.791281;-38.579176
p_3529;-3.802757;-38.503518
p_453;-3.791402;-38.579408
p_2468;-3.749376;-38.516757
p_3528;-3.80255;-38.504145
p_454;-3.793136;-38.581001
p_2469;-3.748422;-38.517387
p_455;-3.79356;-38.581289
p_2466;-3.745862;-38.514588
p_3526;-3.80424;-38.507806
p_456;-3.799746;-38.58803
p_2467;-3.750279;-38.516714
p_2463;-3.749865;-38.517892
p_2462;-3.747677;-38.517948
p_2465;-3.746438;-38.517579
p_2464;-3.749967;-38.5198
p_3540;-3.79609;-38.507201
p_3541;-3.799137;-38.505232
p_3542;-3.792054;-38.509064
p_2461;-3.749728;-38.521196
p_3543;-3.793713;-38.508267
p_2460;-3.748371;-38.524375
p_5893;-3.744497;-38.553842
p_5890;-3.747913;-38.581439
p_448;-3.794581;-38.584537
p_449;-3.793487;-38.58356
p_446;-3.791724;-38.589633
p_3534;-3.788973;-38.443055
p_2459;-3.748915;-38.523731
p_3533;-3.790471;-38.444133
p_3535;-3.787546;-38.441798
p_444;-3.792656;-38.587983
p_445;-3.791236;-38.588695
p_442;-3.79308;-38.586835
p_2457;-3.747958;-38.521561
p_443;-3.791363;-38.587554
p_2458;-3.746286;-38.521917
